"","deny","pirat","hirat","lvrat","phist","unemp","selfemp","insurance","condomin","afam","single","hschool"
"313",0,0.314899997711182,0.257900009155273,0.875912408759124,0,4.30000019073486,0,0,0,0,1,1
"314",0,0.275200004577637,0.203299999237061,0.80952380952381,0,3.59999990463257,0,0,1,0,0,1
"315",0,0.35,0.2,0.503875968992248,0,5.30000019073486,0,0,0,0,0,1
"316",0,0.332700004577637,0.267700004577637,0.714285714285714,0,3.59999990463257,0,0,0,0,1,1
"317",0,0.32,0.26,0.469483568075117,0,10.6000003814697,0,0,0,0,0,1
"318",1,0.264200000762939,0.258500003814697,0.783333333333333,0,3.20000004768372,0,1,1,0,0,1
"319",1,0.339700012207031,0.178199996948242,0.5,0,10.6000003814697,0,0,0,0,0,1
"320",1,0.339700012207031,0.178199996948242,0.5,0,10.6000003814697,0,0,0,0,0,1
"321",0,0.36060001373291,0.280200004577637,0.718518518518519,0,3.59999990463257,0,0,0,0,0,1
"322",0,0.376800003051758,0.202000007629395,0.884057971014493,0,1.79999995231628,1,0,0,0,0,1
"323",0,0.301000003814697,0.277999992370605,0.861538461538462,0,3.20000004768372,0,0,0,1,0,1
"324",0,0.54,0.54,0.75,0,3.20000004768372,0,0,0,0,1,1
"325",0,0.350999984741211,0.337000007629395,0.623493975903614,0,3.09999990463257,0,0,0,0,0,1
"326",0,0.389000015258789,0.271000003814697,0.919230769230769,0,3.09999990463257,0,0,1,0,1,1
"327",1,0.43,0.32,0.794044665012407,0,3.20000004768372,1,0,0,0,0,1
"328",1,0.43,0.43,0.798004987531172,1,3.90000009536743,1,0,0,0,0,1
"329",0,0.15,0.05,0.658064516129032,0,10.6000003814697,0,0,0,0,0,1
"330",0,0.34,0.28,0.895833333333333,0,4.30000019073486,0,0,0,0,1,1
"331",0,0.31,0.21,0.7,0,1.79999995231628,0,0,1,0,1,1
"332",0,0.37,0.28,0.911392405063291,0,3.20000004768372,0,0,0,0,0,1
"333",0,0.31,0.27,0.883211678832117,0,5.30000019073486,0,0,0,0,0,1
"334",0,0.3,0.2,0.894736842105263,0,3.20000004768372,0,0,1,0,0,1
"335",0,0.16,0.16,0.203045685279188,0,10.6000003814697,0,0,0,0,0,1
"336",0,0.36,0.23,0.843283582089552,0,3.09999990463257,0,0,0,0,0,1
"337",0,0.36,0.28,0.734210526315789,0,2,0,0,0,0,0,1
"338",0,0.4,0.3,0.695364238410596,0,3.90000009536743,0,0,0,0,0,1
"339",0,0.37,0.3,0.841584158415842,0,3.20000004768372,0,0,1,0,1,1
"340",0,0.28,0.22,0.473684210526316,0,3.20000004768372,1,0,0,0,0,1
"341",0,0.43,0.35,0.514705882352941,1,3.20000004768372,0,0,0,0,0,1
"342",0,0.36,0.27,0.863387978142076,1,3.20000004768372,0,0,0,0,0,1
"343",0,0.24,0.24,0.631067961165049,0,4.30000019073486,1,0,0,0,0,1
"344",0,0.47,0.47,0.651079136690647,0,4.30000019073486,1,0,0,0,0,1
"345",0,0.08,0.08,0.643835616438356,0,3.20000004768372,0,0,1,1,1,1
"346",0,0.24,0.23,0.566666666666667,0,5.30000019073486,0,0,0,0,0,1
"347",0,0.22,0.21,0.653179190751445,0,3.20000004768372,0,0,0,0,0,1
"348",0,0.14,0.12,0.32,0,3.20000004768372,0,0,0,0,0,1
"349",0,0.21,0.16,0.289256198347107,0,3.09999990463257,0,0,0,0,0,1
"350",0,0,0.29,0.629496402877698,0,3.09999990463257,0,0,0,0,0,1
"351",1,0.210200004577637,0.207000007629395,0.783333333333333,0,3.09999990463257,0,0,1,0,1,1
"352",0,0.394500007629395,0.332299995422363,0.147692307692308,0,3.90000009536743,0,0,1,0,0,1
"353",0,0.3,0.26,0.625,0,3.20000004768372,0,0,0,0,1,1
"354",0,0.36,0.29,0.8,0,3.20000004768372,0,0,0,0,0,1
"355",0,0.28,0.27,0.551020408163265,0,4.30000019073486,0,0,0,0,0,1
"356",0,0.26,0.24,0.796875,0,3.90000009536743,0,0,0,0,0,1
"357",0,0.28,0.21,0.688888888888889,0,3.90000009536743,0,0,0,0,1,1
"358",0,0.304400005340576,0.197999992370605,0.328947368421053,0,3.20000004768372,1,0,0,0,0,0
"359",0,0.313600006103516,0.287600002288818,0.306748466257669,0,4.30000019073486,0,0,0,0,0,1
"360",0,0.302299995422363,0.263400001525879,0.761904761904762,0,3.09999990463257,0,0,0,0,0,1
"361",0,0.199500007629395,0.176200008392334,0.453333333333333,0,3.20000004768372,0,0,1,0,0,1
"362",0,0.274500007629395,0.172199993133545,0.714285714285714,0,3.20000004768372,0,0,0,0,0,1
"363",1,0.317999992370605,0.312000007629395,0.802919708029197,0,2,0,0,0,0,1,1
"364",0,0.45,0.237999992370605,0.6,0,1.79999995231628,0,0,0,0,0,1
"365",0,0.35689998626709,0.180900001525879,0.7,0,3.09999990463257,0,0,0,0,0,1
"366",0,0.253999996185303,0.242999992370605,0.663507109004739,0,4.30000019073486,0,0,0,0,1,1
"367",0,0.240599994659424,0.228500003814697,0.4,0,3.59999990463257,0,0,1,0,1,1
"368",0,0.28,0.27,0.338709677419355,0,1.79999995231628,0,0,0,0,0,1
"369",1,0.416800003051758,0.325999984741211,1.18243243243243,0,3.20000004768372,1,0,0,0,1,1
"370",1,0.388600006103516,0.388600006103516,0.627272727272727,0,10.6000003814697,0,0,0,0,1,1
"371",1,0.340800018310547,0.225400009155273,0.731428571428571,0,3.20000004768372,0,0,0,0,0,1
"372",0,0.27,0.21,0.831932773109244,0,2,0,0,1,0,1,1
"373",1,0.35,0.27,0.884393063583815,0,3.90000009536743,0,0,0,0,0,1
"374",0,0.35,0.29,0.550387596899225,0,2,0,0,1,0,0,1
"375",0,0.32,0.23,0.8,0,3.09999990463257,0,0,1,0,1,1
"376",1,0.32,0.28,0.8,0,3.20000004768372,0,0,1,0,1,1
"377",0,0.37,0.3,0.904,0,3.90000009536743,0,0,1,0,1,1
"378",0,0.35,0.26,0.902298850574713,1,3.20000004768372,0,0,1,1,1,1
"379",0,0.44,0.32,0.904347826086957,1,3.20000004768372,0,0,1,1,1,1
"380",0,0.4,0.29,0.892561983471074,1,1.79999995231628,0,0,1,1,0,1
"381",0,0.29,0.27,0.714285714285714,0,1.79999995231628,0,0,1,1,1,1
"382",0,0.41,0.27,0.952,1,3.20000004768372,0,0,1,1,1,1
"383",0,0.25,0.22,0.833333333333333,0,10.6000003814697,0,0,1,1,0,1
"384",0,0.4,0.23,0.8,0,3.20000004768372,0,0,1,0,1,1
"385",0,0.43,0.26,0.91044776119403,1,1.79999995231628,1,0,1,1,0,1
"386",0,0.41,0.26,0.899441340782123,1,2,0,0,1,1,0,1
"387",0,0.49,0.28,0.881889763779528,0,3.20000004768372,0,0,1,0,0,1
"388",0,0.41,0.28,0.793893129770992,0,1.79999995231628,0,0,1,0,1,1
"389",0,0.26,0.26,0.63716814159292,0,3.20000004768372,1,0,0,0,0,1
"390",1,0.367000007629395,0.23,0.8046875,1,1.79999995231628,0,0,1,0,1,1
"391",0,0.39,0.39,0.21505376344086,0,3.20000004768372,0,0,1,0,1,1
"392",0,0.37,0.3,0.625,0,3.59999990463257,0,0,1,0,1,1
"393",0,0.33,0.28,0.02,0,3.90000009536743,0,0,1,0,1,1
"394",0,0.28,0.26,0.78125,0,3.20000004768372,0,0,0,0,0,1
"395",0,0.36,0.31,0.78125,0,4.30000019073486,0,0,1,0,1,1
"396",0,0.35,0.32,0.65631067961165,0,10.6000003814697,0,0,0,0,0,1
"397",0,0.32,0.25,0.780141843971631,0,4.30000019073486,0,0,0,0,0,1
"398",0,0.38,0.23,0.2,0,3.20000004768372,0,0,1,0,0,1
"399",0,0.35,0.29,0.847222222222222,0,4.30000019073486,0,0,0,0,0,1
"400",0,0.36,0.27,0.54726368159204,0,3.20000004768372,0,0,0,0,0,1
"401",0,0.25,0.25,0.64041095890411,0,3.09999990463257,0,0,0,0,0,1
"402",0,0.47,0.34,0.881889763779528,0,4.30000019073486,0,0,1,1,1,1
"403",1,0.18,0.13,0.785714285714286,0,2,0,0,0,0,0,1
"404",0,0.29,0.28,0.738636363636364,0,3.20000004768372,0,0,1,0,1,1
"405",0,0.25,0.24,0.656976744186046,0,3.90000009536743,0,0,0,0,0,1
"406",0,0.26,0.2,0.607142857142857,0,5.30000019073486,0,0,0,0,0,1
"407",0,0.29,0.23,0.395017793594306,0,3.20000004768372,0,0,0,0,0,1
"408",0,0.29,0.22,0.717241379310345,0,10.6000003814697,1,0,0,0,1,1
"409",0,0.27,0.27,0.740331491712707,0,3.20000004768372,0,0,0,0,1,1
"410",0,0.29,0.24,0.634517766497462,0,10.6000003814697,0,0,0,0,1,1
"411",1,0.21,0.21,0.612903225806452,1,10.6000003814697,0,0,0,1,0,1
"412",0,0.95,0.44,0.547058823529412,0,10.6000003814697,1,0,0,0,0,1
"413",0,0.25,0.2,0.930232558139535,0,4.30000019073486,0,0,0,0,0,1
"414",0,0.22,0.22,0.61744966442953,0,4.30000019073486,0,0,0,0,0,0
"415",0,0.37,0.29,0.702290076335878,0,3.20000004768372,0,0,0,0,0,1
"416",0,0.4,0.27,0.918518518518519,0,4.30000019073486,0,0,0,0,0,1
"417",0,0.29,0.28,0.696969696969697,0,4.30000019073486,0,0,0,0,1,1
"418",1,0.36,0.24,1,0,3.20000004768372,0,0,0,0,1,1
"419",0,0.32,0.21,0.730337078651685,0,4.30000019073486,0,0,0,0,1,1
"420",0,0.38,0.24,0.434782608695652,0,3.20000004768372,1,0,0,0,0,1
"421",1,0.37,0.37,0.653266331658292,0,4.30000019073486,1,0,0,0,0,1
"422",0,0.4,0.28,0.640167364016736,0,3.09999990463257,0,0,0,0,0,1
"423",0,0.24,0.1,0.571428571428571,0,1.79999995231628,0,0,1,0,1,1
"424",0,0.37,0.27,0.401459854014599,0,3.09999990463257,1,0,0,0,0,1
"425",0,0.35,0.18,0.802919708029197,0,10.6000003814697,0,0,0,0,1,1
"426",0,0.41,0.07,0.786885245901639,0,3.59999990463257,0,0,1,0,0,1
"427",0,0.41,0.33,0.666666666666667,0,3.09999990463257,0,0,0,0,0,1
"428",0,0.32,0.32,0.754098360655738,0,4.30000019073486,0,0,0,1,1,1
"429",0,0.34,0.31,0.904,0,3.20000004768372,0,0,0,0,0,1
"430",0,0.39,0.3,0.839416058394161,0,10.6000003814697,0,0,0,0,1,1
"431",0,0.238999996185303,0.217999992370605,0.162790697674419,0,3.20000004768372,0,0,0,0,0,1
"432",0,0.330999984741211,0.262000007629395,0.40625,0,8.89999961853027,1,0,0,0,0,1
"433",0,0.355,0.330999984741211,0.555555555555556,0,3.09999990463257,0,0,0,0,1,1
"434",0,0.408899993896484,0.272900009155273,0.896,0,3.90000009536743,0,0,0,0,0,1
"435",0,0.165,0.0540000009536743,0.102564102564103,0,3.09999990463257,0,0,1,0,1,1
"436",0,0.307000007629395,0.231000003814697,0.491228070175439,0,3.20000004768372,0,0,0,0,0,1
"437",0,0.235,0.226000003814697,0.679824561403509,0,3.20000004768372,0,0,0,0,0,1
"438",0,0.312999992370605,0.287999992370605,0.553097345132743,0,3.20000004768372,0,0,0,0,0,1
"439",0,0.266000003814697,0.182999992370605,0.669354838709677,0,5.30000019073486,0,0,0,0,1,1
"440",0,0.231000003814697,0.231000003814697,0.747663551401869,0,3.09999990463257,1,0,0,0,0,1
"441",0,0.303999996185303,0.202999992370605,0.578703703703704,0,1.79999995231628,0,0,0,0,0,1
"442",0,0.347000007629395,0.288999996185303,0.522821576763486,0,1.79999995231628,0,0,0,0,0,1
"443",0,0.350999984741211,0.345999984741211,0.484764542936288,0,3.59999990463257,1,0,0,0,1,1
"444",0,0.320999984741211,0.243999996185303,0.945205479452055,1,3.90000009536743,0,0,0,0,0,1
"445",0,0.380999984741211,0.227999992370605,0.553648068669528,0,4.30000019073486,0,0,0,0,0,1
"446",1,0.472000007629395,0.303999996185303,0.869565217391304,0,2,0,0,1,0,1,1
"447",1,0.425,0.345,0.951351351351351,0,1.79999995231628,0,0,0,1,1,1
"448",0,0.318999996185303,0.315,0.798387096774194,0,3.09999990463257,0,0,0,0,0,1
"449",0,0.0698999977111816,0.0698999977111816,0.480769230769231,0,3.20000004768372,1,0,0,0,1,1
"450",0,0.340999984741211,0.340999984741211,0.938775510204082,0,3.90000009536743,0,0,0,0,0,1
"451",0,0.349000015258789,0.287000007629395,0.204081632653061,0,4.30000019073486,0,0,0,0,0,1
"452",0,0.337999992370605,0.27,0.864,0,3.20000004768372,0,0,0,0,0,1
"453",0,0.395999984741211,0.272999992370605,0.7981220657277,0,3.20000004768372,0,0,0,1,0,1
"454",0,0.39,0.278999996185303,0.8,0,3.20000004768372,1,0,0,0,1,1
"455",0,0.275,0.237999992370605,0.710659898477157,0,3.59999990463257,0,0,1,0,1,1
"456",0,0.310499992370605,0.238199996948242,0.802631578947368,0,3.20000004768372,0,0,1,0,1,1
"457",0,0.467999992370605,0.362000007629395,0.783783783783784,0,4.30000019073486,0,0,1,0,1,1
"458",0,0.388600006103516,0.261299991607666,0.743169398907104,0,3.20000004768372,1,0,0,1,0,1
"459",0,0.242000007629395,0.177000007629395,0.189189189189189,0,3.59999990463257,0,0,1,0,0,1
"460",0,0.691999969482422,0.535999984741211,0.789473684210526,0,3.20000004768372,1,0,0,0,0,1
"461",1,0.575999984741211,0.329000015258789,0.899280575539568,0,3.20000004768372,0,0,1,1,0,1
"462",0,0.354099998474121,0.194699993133545,0.75,0,10.6000003814697,0,0,1,0,0,0
"463",1,0.479000015258789,0.475,0.951923076923077,0,2,0,0,1,1,1,1
"464",0,0.355999984741211,0.311000003814697,0.750877192982456,0,1.79999995231628,0,0,0,0,0,1
"465",1,0.362999992370605,0.168999996185303,0.861111111111111,0,4.30000019073486,0,1,0,1,1,1
"466",0,0.263999996185303,0.175,0.354838709677419,0,1.79999995231628,0,0,1,1,0,1
"467",0,0.172999992370605,0.0969999980926514,0.348837209302326,0,4.30000019073486,0,0,1,0,1,1
"468",0,0.365,0.273999996185303,0.859375,0,3.20000004768372,0,0,0,0,0,1
"469",0,0.405,0.276000003814697,0.793565683646113,0,3.09999990463257,0,0,0,0,1,1
"470",0,0.252000007629395,0.0880000019073486,0.782051282051282,0,3.20000004768372,0,0,1,0,0,1
"471",0,0.247999992370605,0.237999992370605,0.68,0,3.20000004768372,0,0,1,1,1,1
"472",0,0.390999984741211,0.37,0.27906976744186,0,4.30000019073486,0,0,1,0,1,1
"473",0,0.282999992370605,0.282999992370605,0.595959595959596,0,3.90000009536743,0,0,1,0,1,1
"474",0,0.303999996185303,0.277000007629395,0.652173913043478,0,1.79999995231628,0,0,0,0,1,1
"475",0,0.0559999990463257,0.0530000019073486,0.8,0,3.20000004768372,0,0,0,1,0,1
"476",0,0.384000015258789,0.375,0.8,0,1.79999995231628,0,0,1,0,1,1
"477",1,0.584000015258789,0.447000007629395,0.754601226993865,0,3.20000004768372,0,0,0,0,1,1
"478",0,0.262999992370605,0.261000003814697,0.790774299835255,0,4.30000019073486,0,0,1,0,1,1
"479",0,0.252700004577637,0.250599994659424,0.666666666666667,0,3.59999990463257,0,0,1,0,1,1
"480",0,0.316000003814697,0.283999996185303,0.801526717557252,0,1.79999995231628,0,0,0,0,0,1
"481",0,0.357999992370605,0.316000003814697,0.875,0,3.20000004768372,0,0,1,0,1,1
"482",0,0.369000015258789,0.298999996185303,0.794520547945205,0,3.90000009536743,0,0,0,0,0,1
"483",0,0.222000007629395,0.207000007629395,0.75,0,1.79999995231628,0,0,1,0,1,1
"484",0,0.252999992370605,0.167999992370605,0.664516129032258,0,3.20000004768372,0,0,1,0,1,1
"485",0,0.183999996185303,0.166000003814697,0.576470588235294,0,3.20000004768372,0,0,1,0,0,1
"486",0,0.4,0.33,0.887096774193548,0,3.20000004768372,0,0,1,0,1,1
"487",0,0.34,0.24,0.793103448275862,0,3.20000004768372,0,0,0,0,1,1
"488",1,0.303700008392334,0.0903999996185303,0.8,1,3.20000004768372,0,0,0,0,1,1
"489",0,0.41,0.19,0.70188679245283,0,10.6000003814697,1,0,1,0,0,1
"490",1,0.18,0.18,1,1,10.6000003814697,0,0,1,0,1,1
"491",0,0.4,0.27,0.711111111111111,0,4.30000019073486,1,0,0,0,0,1
"492",0,0.31,0.31,0.776978417266187,0,3.20000004768372,0,0,0,0,1,1
"493",0,0.53,0.34,0.463235294117647,0,3.90000009536743,0,0,0,0,0,1
"494",0,0.325800018310547,0.265799999237061,0.789808917197452,0,3.09999990463257,0,0,0,0,1,1
"495",0,0.392400016784668,0.247900009155273,0.613333333333333,0,2,0,0,1,0,1,1
"496",0,0.225100002288818,0.193400001525879,0.358744394618834,0,3.20000004768372,0,0,0,0,0,1
"497",0,0.381699981689453,0.238500003814697,0.775423728813559,1,4.30000019073486,0,0,0,0,0,1
"498",0,0.3375,0.2275,0.902439024390244,0,3.90000009536743,0,0,0,1,1,1
"499",0,0.16,0.16,0.911764705882353,0,3.20000004768372,0,0,0,0,1,1
"500",1,0.3,0.3,1.11111111111111,0,4.30000019073486,0,0,0,1,1,1
"501",0,0.1,0.08,0.547945205479452,0,1.79999995231628,1,0,0,0,1,1
"502",0,0.2,0.12,0.939189189189189,0,3.20000004768372,0,0,1,0,0,1
"503",0,0.08,0.06,0.728643216080402,0,3.20000004768372,0,0,1,0,1,1
"504",0,0.1,0.06,0.783289817232376,0,3.59999990463257,1,0,0,0,1,1
"505",0,0.17,0.07,1.22463768115942,0,2,0,0,0,1,0,1
"506",0,0.29,0.21,0.797752808988764,0,5.30000019073486,0,0,0,0,1,1
"507",0,0.37,0.33,0.922077922077922,0,3.20000004768372,0,0,1,0,1,1
"508",0,0.36,0.32,0.681481481481481,0,1.79999995231628,0,0,1,0,1,1
"509",0,0.25,0.17,0.892857142857143,0,3.20000004768372,0,0,1,0,0,1
"510",1,0.36,0.32,0.8,1,2,0,0,0,0,0,1
"511",0,0.39,0.36,0.890909090909091,0,3.09999990463257,0,0,0,0,0,1
"512",0,0.38,0.31,0.77536231884058,0,3.20000004768372,0,0,1,0,1,1
"513",0,0.4,0.34,0.8,0,3.20000004768372,1,0,1,0,1,1
"514",0,0.36,0.25,0.8,0,3.20000004768372,0,0,0,0,1,1
"515",0,0.38,0.34,0.919230769230769,0,5.30000019073486,1,0,1,0,0,1
"516",0,0.33,0.31,0.659217877094972,0,3.20000004768372,0,0,0,0,1,1
"517",0,0.37,0.26,0.783783783783784,0,2,0,0,0,0,0,1
"518",0,0.22,0.13,0.798611111111111,1,3.20000004768372,1,0,1,1,0,1
"519",0,0.3,0.24,0.423728813559322,1,3.20000004768372,0,0,0,0,0,1
"520",0,0.36,0.35,0.914473684210526,0,3.20000004768372,0,0,1,0,1,1
"521",0,0.41,0.28,0.896174863387978,0,3.20000004768372,0,0,0,0,0,1
"522",0,0.35,0.3,0.683760683760684,0,3.09999990463257,0,0,1,0,1,1
"523",0,0.32,0.32,0.8,0,3.20000004768372,0,0,0,0,1,1
"524",1,0.41,0.28,0.925925925925926,1,3.20000004768372,0,1,0,1,0,1
"525",0,0.32,0.28,0.896969696969697,0,3.20000004768372,0,0,0,0,0,1
"526",0,0.4,0.18,0.876923076923077,0,1.79999995231628,0,0,0,0,0,1
"527",1,0.33,0.27,0.8,0,3.09999990463257,0,0,0,1,1,1
"528",0,0.28,0.25,0.902173913043478,0,1.79999995231628,0,0,0,0,0,1
"529",0,0.35,0.35,0.44,0,10.6000003814697,0,0,0,0,0,1
"530",1,0.4,0.35,0.782608695652174,0,3.20000004768372,0,0,1,1,0,1
"531",1,0.3,0.18,0.900804289544236,1,1.79999995231628,1,0,1,1,0,1
"532",0,0.35,0.23,0.874418604651163,0,1.79999995231628,0,0,1,0,1,1
"533",0,0.2,0.19,0.700808625336927,0,3.20000004768372,0,0,0,0,0,1
"534",0,0.29,0.28,0.375,0,3.20000004768372,0,0,0,0,0,1
"535",0,0.36,0.27,0.82,0,3.20000004768372,0,0,0,0,0,1
"536",0,0.34,0.2,0.35042735042735,0,3.20000004768372,0,0,0,0,1,1
"537",0,0.26,0.04,0.396825396825397,0,2,0,0,0,0,0,1
"538",0,0.28,0.21,0.638879372057327,0,3.20000004768372,0,0,0,0,0,1
"539",0,0.43,0.24,0.401785714285714,0,4.30000019073486,0,0,0,0,0,1
"540",0,0.27,0.2,0.797297297297297,0,3.20000004768372,1,0,1,0,0,1
"541",0,0.28,0.22,0.745578231292517,0,3.20000004768372,0,0,0,0,1,1
"542",0,0.27,0.25,0.851536448732447,0,3.20000004768372,0,0,0,0,0,1
"543",0,0.36,0.3,0.639713428375133,0,3.20000004768372,0,0,0,0,1,1
"544",0,0.35,0.35,0.625,0,3.59999990463257,0,0,0,0,0,1
"545",0,0.33,0.31,0.858922030309452,0,3.20000004768372,0,0,0,0,1,1
"546",0,0.32,0.24,0.743243243243243,0,3.09999990463257,0,0,0,0,0,1
"547",0,0.23,0.04,0.5,0,3.20000004768372,0,0,0,0,0,1
"548",0,0.37,0.28,0.487156769323807,0,2,0,0,0,0,0,1
"549",0,0.331199989318848,0.1725,0.68,0,10.6000003814697,0,0,0,0,0,1
"550",1,0.351300010681152,0.256900005340576,0.542857142857143,0,3.20000004768372,0,0,0,0,1,1
"551",0,0.457000007629395,0.282000007629395,0.752631578947368,0,3.20000004768372,0,0,0,0,0,1
"552",0,0.352400016784668,0.293299999237061,0.902985074626866,0,3.09999990463257,0,0,0,0,0,1
"553",1,0.41689998626709,0.210900001525879,0.923076923076923,0,10.6000003814697,0,1,0,0,1,1
"554",0,0.219099998474121,0.209500007629395,0.794871794871795,0,3.90000009536743,0,0,0,0,0,1
"555",1,0.205200004577637,0.158999996185303,0.602564102564103,0,1.79999995231628,1,1,0,0,1,1
"556",0,0.461100006103516,0.371500015258789,0.78448275862069,0,5.30000019073486,0,0,1,0,1,0
"557",0,0.346599998474121,0.315799999237061,0.576036866359447,0,2,0,0,0,0,0,1
"558",0,0.316700000762939,0.208899993896484,0.721649484536082,0,3.09999990463257,0,0,0,0,0,1
"559",0,0.372799987792969,0.264899997711182,0.8984375,0,10.6000003814697,0,0,0,0,0,1
"560",0,0.660999984741211,0.660999984741211,0.433566433566434,0,2,0,0,0,0,1,1
"561",0,0.356199989318848,0.264300003051758,0.847222222222222,0,4.30000019073486,0,0,0,0,0,1
"562",0,0.374500007629395,0.262999992370605,0.895833333333333,0,3.09999990463257,0,0,0,1,0,1
"563",1,0.313999996185303,0.228500003814697,0.753968253968254,0,10.6000003814697,0,1,0,0,0,1
"564",1,0.383899993896484,0.255599994659424,0.95,0,1.79999995231628,0,1,0,0,1,1
"565",0,0.361399993896484,0.234300003051758,0.78448275862069,0,4.30000019073486,0,0,0,0,0,1
"566",0,0.266399993896484,0.241800003051758,0.253164556962025,0,3.20000004768372,1,0,0,0,1,1
"567",0,0.322099990844727,0.275499992370605,0.748387096774194,0,5.30000019073486,0,0,0,0,0,1
"568",0,0.231100006103516,0.207199993133545,0.838235294117647,0,3.90000009536743,0,0,0,1,0,1
"569",0,0.364500007629395,0.328800010681152,0.762962962962963,0,3.90000009536743,0,0,0,0,1,1
"570",0,0.426599998474121,0.296700000762939,0.818181818181818,0,3.09999990463257,0,0,0,0,0,1
"571",0,0.289799995422363,0.282000007629395,0.772727272727273,0,10.6000003814697,1,0,0,0,0,0
"572",0,0.814199981689453,0.393300018310547,0.516528925619835,1,3.20000004768372,0,0,0,1,1,1
"573",0,0.371399993896484,0.318899993896484,0.864864864864865,0,1.79999995231628,1,0,0,1,1,1
"574",0,0.296399993896484,0.234500007629395,0.896341463414634,0,2,0,1,0,0,0,1
"575",0,0.353499984741211,0.252000007629395,0.804469273743017,0,2,0,0,0,1,0,1
"576",0,0.3475,0.220900001525879,0.789115646258503,0,3.09999990463257,0,0,0,1,0,1
"577",0,0.499700012207031,0.355299987792969,0.93854748603352,0,3.90000009536743,0,0,0,1,1,1
"578",0,0.374300003051758,0.282000007629395,0.555555555555556,0,3.09999990463257,0,0,0,0,0,1
"579",0,0.467700004577637,0.367999992370605,0.87431693989071,0,4.30000019073486,0,0,0,1,0,1
"580",1,0.104300003051758,0.0964000034332275,0.666666666666667,0,10.6000003814697,1,0,0,0,1,1
"581",0,0.322799987792969,0.322799987792969,0.864,0,3.59999990463257,0,0,0,0,0,1
"582",0,0.293199996948242,0.280499992370605,0.899159663865546,0,3.20000004768372,0,0,0,0,1,1
"583",0,0.33560001373291,0.320800018310547,0.878048780487805,0,1.79999995231628,0,0,0,0,0,1
"584",1,0.416699981689453,0.265100002288818,0.75,0,3.20000004768372,0,0,0,1,0,1
"585",0,0.2575,0.214500007629395,0.625,0,3.20000004768372,0,0,0,0,0,1
"586",0,0.357700004577637,0.141199998855591,0.655502392344498,0,3.20000004768372,0,0,0,0,0,1
"587",1,0.466800003051758,0.463199996948242,0.591715976331361,0,3.59999990463257,0,0,0,0,0,1
"588",0,0.216000003814697,0.123999996185303,0.323741007194245,0,3.09999990463257,0,0,0,1,0,1
"589",0,0.277000007629395,0.205,0.5859375,0,1.79999995231628,1,0,0,0,0,1
"590",0,0.27,0.27,0.651162790697674,0,3.59999990463257,0,0,1,0,0,1
"591",0,0.32,0.29,0.707692307692308,0,5.30000019073486,0,0,0,0,0,1
"592",0,0.25,0.145,0.681818181818182,0,1.79999995231628,0,0,1,0,1,1
"593",1,0.505,0.207000007629395,0.641350210970464,0,1.79999995231628,0,0,0,0,0,1
"594",0,0.32,0.13,0.401234567901235,0,3.90000009536743,0,0,0,1,0,1
"595",1,0.355,0.345,0.6875,1,3.20000004768372,1,0,1,1,1,1
"596",0,0.31,0.29,0.896551724137931,0,1.79999995231628,0,0,0,0,1,1
"597",0,0.3,0.11,0.479452054794521,0,4.30000019073486,0,0,0,0,1,1
"598",0,0.19,0.15,0.184794092544317,0,3.20000004768372,0,0,0,0,1,1
"599",0,0.18,0.15,0.802816901408451,0,3.90000009536743,0,0,0,1,0,1
"600",0,0.08,0.08,0.111111111111111,0,3.59999990463257,0,0,0,0,0,1
"601",0,0.36,0.35,0.736842105263158,0,3.59999990463257,0,0,0,0,0,1
"602",0,0.14,0.09,0.8,0,3.09999990463257,0,0,0,0,0,1
"603",0,0.34,0.27,0.793939393939394,0,3.90000009536743,0,0,0,0,0,1
"604",0,0.34,0.27,0.55,0,3.90000009536743,0,0,0,0,0,1
"605",0,0.32,0.12,0.8,0,3.90000009536743,0,0,0,1,0,1
"606",0,0.19,0.08,0.154285714285714,0,10.6000003814697,0,0,0,0,0,1
"607",0,0.32,0.11,0.482758620689655,0,3.20000004768372,0,0,0,0,0,1
"608",0,0.73,0.71,0.606060606060606,0,3.90000009536743,0,0,0,0,1,1
"609",0,0.58,0.52,0.8,0,3.90000009536743,0,0,0,1,0,1
"610",0,0.3,0.3,0.795774647887324,0,3.90000009536743,0,0,0,0,1,1
"611",0,0.14,0.09,0.869894119929699,0,3.59999990463257,0,0,0,0,0,1
"612",0,0.26,0.16,0.135135135135135,0,3.59999990463257,1,0,0,0,0,1
"613",0,0.43,0.33,0.35,0,3.90000009536743,0,0,0,0,0,1
"614",0,0.47,0.18,1,0,10.6000003814697,0,0,0,0,0,1
"615",0,0.25,0.13,0.8,0,3.90000009536743,0,0,0,1,0,1
"616",0,0.3,0.3,0.78125,0,3.90000009536743,0,0,0,0,0,1
"617",0,0.27,0.25,0.695652173913043,0,3.59999990463257,0,0,0,0,0,1
"618",0,0.36,0.2,0.388888888888889,0,3.90000009536743,0,0,0,0,0,1
"619",0,0.248999996185303,0.155,0.236486486486486,0,1.79999995231628,0,0,0,0,0,1
"620",0,0.216000003814697,0.133000001907349,0.518518518518518,0,3.09999990463257,0,0,0,0,0,1
"621",1,1.16,0.74,0.752688172043011,0,4.30000019073486,0,0,0,0,0,1
"622",0,0.36,0.22,0.615384615384615,0,3.20000004768372,1,0,0,0,0,1
